kind,lang,beta_key,weblate_key,beta_value,weblate_value,weblate_last_updated,take,rule
rename,th,dialogue_text_intro_start_0,dialog_text_intro_start_0,โอ้ มันเป็นการต่อสู้ที่รุ่งโรจน์! เราตามทันเหล่าฮาร์ปีทองคำ และกำลังคาดหวังการปล้นสะดมง่ายๆ...,โอ้ มันเป็นการต่อสู้ที่รุ่งโรจน์! เราตามทันเหล่าฮาร์ปีทองคำ และกำลังคาดหวังการปล้นสะดมง่ายๆ…,,weblate,cleanup
rename,id,dialogue_text_intro_start_0,dialog_text_intro_start_0,"Oh, itu adalah pertempuran yang mulia! Kami menyusul Harpy Emas, dan sudah mengantisipasi jarahan yang mudah...","Oh, itu adalah pertempuran yang mulia! Kami menyusul Harpy Emas, dan sudah mengantisipasi jarahan yang mudah…",,weblate,cleanup
rename,kr,dialogue_text_intro_start_0,dialog_text_intro_start_0,"오, 훌륭한 전투였어! 골든 하피들을 따라잡았고, 쉬운 전리품을 이미 기대하고 있었지...","오, 훌륭한 전투였어! 골든 하피들을 따라잡았고, 쉬운 전리품을 이미 기대하고 있었지…",,weblate,cleanup
rename,jp,dialogue_text_intro_start_0,dialog_text_intro_start_0,おお、それは輝かしい戦いだった！私たちは黄金のハーピーたちに追いつき、すでに簡単な戦利品を期待していた...,おお、それは輝かしい戦いだった！私たちは黄金のハーピーたちに追いつき、すでに簡単な戦利品を期待していた…,,weblate,cleanup
rename,tr,dialogue_text_intro_start_0,dialog_text_intro_start_0,"Ah, muhteşem bir savaştı! Altın Harpiler'e yetiştik ve kolay bir ganimet bekliyorduk...","Ah, muhteşem bir savaştı! Altın Harpiler'e yetiştik ve kolay bir ganimet bekliyorduk…",,weblate,cleanup
rename,vi,dialogue_text_intro_start_0,dialog_text_intro_start_0,"Ồ, đó là một trận chiến vinh quang! Chúng tôi đã bắt kịp những con Harpy Vàng, và đã mong đợi một chiến lợi phẩm dễ dàng...","Ồ, đó là một trận chiến vinh quang! Chúng tôi đã bắt kịp những con Harpy Vàng, và đã mong đợi một chiến lợi phẩm dễ dàng…",,weblate,cleanup
rename,nl,dialogue_text_intro_start_0,dialog_text_intro_start_0,"Oh, het was een glorieuze strijd! We haalden de Gouden Harpyen in en anticipeerden al op een gemakkelijke buit...","Oh, het was een glorieuze strijd! We haalden de Gouden Harpyen in en anticipeerden al op een gemakkelijke buit…",,weblate,cleanup
rename,fr,dialogue_text_intro_end_0,dialog_text_intro_end_0,Et nous les avons écrasés ! Nous les avons acculés comme des rats !,Et nous les avons écrasés ! Nous les avons acculés comme des rats !,,weblate,cleanup
rename,ru,dialogue_text_intro_end_1,dialog_text_intro_end_1,Но потом... Потом произошло кое-что странное.,Но потом… Потом произошло кое-что странное.,,weblate,ru-ellipsis
rename,fr,dialogue_text_campaign_0_0_6_miniboss_1,dialog_text_campaign_0_0_6_miniboss_1,"Douce Lizzy ! Je vois que tu n'arrives vraiment pas à te calmer, n'est-ce pas ?","Douce Lizzy ! Je vois que tu n'arrives vraiment pas à te calmer, n'est-ce pas ?",,weblate,cleanup
rename,fr,dialogue_text_campaign_0_0_6_miniboss_2,dialog_text_campaign_0_0_6_miniboss_2,Rends-moi mon navire ! Et mon or !,Rends-moi mon navire ! Et mon or !,,weblate,cleanup
rename,fr,dialogue_text_campaign_0_0_6_miniboss_win_1,dialog_text_campaign_0_0_6_miniboss_win_1,Comment a-t-il osé me lancer ce pauvre excuse de capitaine contre moi !,Comment a-t-il osé me lancer ce pauvre excuse de capitaine contre moi !,,weblate,cleanup
rename,fr,dialogue_text_campaign_0_0_6_miniboss_win_2,dialog_text_campaign_0_0_6_miniboss_win_2,"Hissez les voiles ! La prochaine fois, il ne s'échappera pas de moi !","Hissez les voiles ! La prochaine fois, il ne s'échappera pas de moi !",,weblate,cleanup
rename,fr,dialogue_text_campaign_0_0_14_miniboss_1,dialog_text_campaign_0_0_14_miniboss_1,"Hé toi, sur le sloop ! Qu'est-ce que tu viens renifler ici ?","Hé toi, sur le sloop ! Qu'est-ce que tu viens renifler ici ?",,weblate,cleanup
rename,fr,dialogue_text_campaign_0_0_14_miniboss_2,dialog_text_campaign_0_0_14_miniboss_2,"Mince, voilà les Pirates du Tonnerre. Attends, c'est Kidd ! Hé, Kidd, c'est moi !","Mince, voilà les Pirates du Tonnerre. Attends, c'est Kidd ! Hé, Kidd, c'est moi !",,weblate,cleanup
rename,fr,dialogue_text_campaign_0_0_14_miniboss_3,dialog_text_campaign_0_0_14_miniboss_3,Toi ! Je le savais ! Tu vas payer pour Rickert !,Toi ! Je le savais ! Tu vas payer pour Rickert !,,weblate,cleanup
rename,fr,dialogue_text_campaign_0_0_14_miniboss_win_1,dialog_text_campaign_0_0_14_miniboss_win_1,"Le rhum t'a-t-il frappé à la tête, Kidd ? Que se passe-t-il ?","Le rhum t'a-t-il frappé à la tête, Kidd ? Que se passe-t-il ?",,weblate,cleanup
rename,fr,dialogue_text_campaign_0_0_14_miniboss_win_3,dialog_text_campaign_0_0_14_miniboss_win_3,"Si tu ne l'as pas remarqué, je n'ai plus mon navire ! Cet enfoiré de Moonblood m'a trompé et a emmené mon galion !","Si tu ne l'as pas remarqué, je n'ai plus mon navire ! Cet enfoiré de Moonblood m'a trompé et a emmené mon galion !",,weblate,cleanup
rename,ru,dialogue_text_campaign_0_0_14_miniboss_win_4,dialog_text_campaign_0_0_14_miniboss_win_4,"Старик Мунблад... Наверное, я мог бы сам догадаться. Ты прости меня, Рид. В последнее время здесь творятся совсем странные вещи. И держись подальше от Риккерта. Он и раньше был странным, но сейчас…","Старик Мунблад… Наверное, я мог бы сам догадаться. Ты прости меня, Рид. В последнее время здесь творятся совсем странные вещи. И держись подальше от Риккерта. Он и раньше был странным, но сейчас…",,weblate,ru-ellipsis
rename,vi,dialogue_text_campaign_0_0_14_miniboss_win_4,dialog_text_campaign_0_0_14_miniboss_win_4,"Lão già Moonblood... đáng lẽ tôi phải tự mình nghĩ ra. Tôi xin lỗi, Reid. Gần đây, những chuyện kỳ lạ vẫn luôn xảy ra quanh đây. Và hãy tránh xa Rickert ra. Gã luôn kỳ quặc, nhưng giờ thì...","Lão già Moonblood... đáng lẽ tôi phải tự mình nghĩ ra. Tôi xin lỗi, Reid. Gần đây, những chuyện kỳ lạ vẫn luôn xảy ra quanh đây. Và hãy tránh xa Rickert ra. Gã luôn kỳ quặc, nhưng giờ thì…",,weblate,cleanup
rename,nl,dialogue_text_campaign_0_0_14_miniboss_win_4,dialog_text_campaign_0_0_14_miniboss_win_4,"Oude man Moonblood... dat had ik zelf moeten bedenken. Het spijt me, Reid. De laatste tijd gebeuren er vreemde dingen hier. En blijf uit de buurt van Rickert. Hij was altijd al vreemd, maar nu...","Oude man Moonblood... dat had ik zelf moeten bedenken. Het spijt me, Reid. De laatste tijd gebeuren er vreemde dingen hier. En blijf uit de buurt van Rickert. Hij was altijd al vreemd, maar nu…",,weblate,cleanup
rename,fr,dialogue_text_campaign_0_0_22_miniboss_1,dialog_text_campaign_0_0_22_miniboss_1,Alors tu es le Charpentier Rickert ?,Alors tu es le Charpentier Rickert ?,,weblate,cleanup
rename,en,dialogue_text_campaign_0_0_22_miniboss_2,dialog_text_campaign_0_0_22_miniboss_2,"We don't like this nickname, Princess. 'Shipwright, fix my vessel, Shipwright, stop looking at me like that.' Bad name, Princess.","We don't like this nickname, Princess. 'Shipwright, fix my vessel, Shipwright, stop looking at me like that.' Bad name, Princess",,weblate,cleanup
rename,es,dialogue_text_campaign_0_0_22_miniboss_2,dialog_text_campaign_0_0_22_miniboss_2,"No nos gusta este apodo, princesa. 'Carpintero, repara mi nave, Carpintero, deja de mirarme así.' Mal nombre, princesa.","No nos gusta este apodo, princesa. 'Carpintero, repara mi nave, Carpintero, deja de mirarme así.' Mal nombre, princesa",,weblate,cleanup
rename,fr,dialogue_text_campaign_0_0_22_miniboss_2,dialog_text_campaign_0_0_22_miniboss_2,"Nous n'aimons pas ce surnom, Princesse. 'Charpentier, répare mon vaisseau, Charpentier, arrête de me regarder comme ça.' Mauvais nom, Princesse.","Nous n'aimons pas ce surnom, Princesse. 'Charpentier, répare mon vaisseau, Charpentier, arrête de me regarder comme ça.' Mauvais nom, Princesse",,weblate,cleanup
rename,pt,dialogue_text_campaign_0_0_22_miniboss_2,dialog_text_campaign_0_0_22_miniboss_2,"Não gostamos desse apelido, Princesa. 'Carpinteiro, conserte minha embarcação, Carpinteiro, pare de me olhar assim.' Nome ruim, Princesa.","Não gostamos desse apelido, Princesa. 'Carpinteiro, conserte minha embarcação, Carpinteiro, pare de me olhar assim.' Nome ruim, Princesa",,weblate,cleanup
rename,pl,dialogue_text_campaign_0_0_22_miniboss_2,dialog_text_campaign_0_0_22_miniboss_2,"Nie lubimy tego przydomku, Księżniczko. 'Stolarz, napraw moją jednostkę, Stolarz, przestań patrzeć na mnie w ten sposób.' Złe imię, Księżniczko.","Nie lubimy tego przydomku, Księżniczko. 'Stolarz, napraw moją jednostkę, Stolarz, przestań patrzeć na mnie w ten sposób.' Złe imię, Księżniczko",,weblate,cleanup
rename,de,dialogue_text_campaign_0_0_22_miniboss_2,dialog_text_campaign_0_0_22_miniboss_2,"Wir mögen diesen Spitznamen nicht, Prinzessin. 'Schiffszimmermann, repariere mein Schiff, Schiffszimmermann, hör auf, so zu schauen.' Schlechter Name, Prinzessin.","Wir mögen diesen Spitznamen nicht, Prinzessin. 'Schiffszimmermann, repariere mein Schiff, Schiffszimmermann, hör auf, so zu schauen.' Schlechter Name, Prinzessin",,weblate,cleanup
rename,it,dialogue_text_campaign_0_0_22_miniboss_2,dialog_text_campaign_0_0_22_miniboss_2,"Non ci piace questo soprannome, Principessa. 'Falegname, ripara la mia nave, Falegname, smettila di guardarmi così.' Brutto nome, Principessa.","Non ci piace questo soprannome, Principessa. 'Falegname, ripara la mia nave, Falegname, smettila di guardarmi così.' Brutto nome, Principessa",,weblate,cleanup
rename,id,dialogue_text_campaign_0_0_22_miniboss_2,dialog_text_campaign_0_0_22_miniboss_2,"Kami tidak suka julukan ini, Putri. 'Tukang Kayu, perbaiki kapalku, Tukang Kayu, berhenti melihatku seperti itu.' Nama buruk, Putri.","Kami tidak suka julukan ini, Putri. 'Tukang Kayu, perbaiki kapalku, Tukang Kayu, berhenti melihatku seperti itu.' Nama buruk, Putri",,weblate,cleanup
rename,cn,dialogue_text_campaign_0_0_22_miniboss_2,dialog_text_campaign_0_0_22_miniboss_2,我们不喜欢这个绰号，公主。‘木匠，修理我的船，木匠，别那样看着我。’糟糕的名字，公主。,我们不喜欢这个绰号，公主。‘木匠，修理我的船，木匠，别那样看着我。’糟糕的名字，公主,,weblate,cleanup
rename,kr,dialogue_text_campaign_0_0_22_miniboss_2,dialog_text_campaign_0_0_22_miniboss_2,"우리는 이 별명을 좋아하지 않아요, 공주님. '선박공, 내 배를 고쳐줘, 선박공, 그렇게 쳐다보지 마.' 나쁜 이름이에요, 공주님.","우리는 이 별명을 좋아하지 않아요, 공주님. '선박공, 내 배를 고쳐줘, 선박공, 그렇게 쳐다보지 마.' 나쁜 이름이에요, 공주님",,weblate,cleanup
rename,jp,dialogue_text_campaign_0_0_22_miniboss_2,dialog_text_campaign_0_0_22_miniboss_2,このニックネームは好きじゃない、プリンセス。「船大工、私の船を修理して、船大工、そんな風に見ないで。」悪い名前だ、プリンセス。,このニックネームは好きじゃない、プリンセス。「船大工、私の船を修理して、船大工、そんな風に見ないで。」悪い名前だ、プリンセス,,weblate,cleanup
rename,tr,dialogue_text_campaign_0_0_22_miniboss_2,dialog_text_campaign_0_0_22_miniboss_2,"Bu lakap hoşumuza gitmiyor, Prenses. 'Gemi İnşaatçısı, gemimi tamir et, Gemi İnşaatçısı, böyle bakmayı bırak.' Kötü bir isim, Prenses.","Bu lakap hoşumuza gitmiyor, Prenses. 'Gemi İnşaatçısı, gemimi tamir et, Gemi İnşaatçısı, böyle bakmayı bırak.' Kötü bir isim, Prenses",,weblate,cleanup
rename,vi,dialogue_text_campaign_0_0_22_miniboss_2,dialog_text_campaign_0_0_22_miniboss_2,"Chúng tôi không thích cái biệt danh đó, Công chúa. 'Thợ đóng tàu, sửa tàu cho tôi đi, Thợ đóng tàu, đừng nhìn tôi như thế nữa.' Cái tên tồi tệ, Công chúa à.","Chúng tôi không thích cái biệt danh đó, Công chúa. 'Thợ đóng tàu, sửa tàu cho tôi đi, Thợ đóng tàu, đừng nhìn tôi như thế nữa.' Cái tên tồi tệ, Công chúa à",,weblate,cleanup
